polymer_type,natural_fiber,fiber_percentage,molecular_weight,moisture_content,ph,temperature,density,tensile_strength,elastic_modulus,flexural_strength,impact_strength,degradation_time,weight_loss,water_absorption,biodegradation_rate
Cellulose,Bamboo,16.814773525727404,233431.28054726514,13.540585434403205,5.187981015098896,37.58597713175152,1.589,63.97,5.44,84.9,8.93,330.8,62.63,28.85,0.221
Gelatin,Rice Husk,31.715774613926982,151905.63063156986,2.5749145118047494,5.615394497334417,32.01452576650006,1.366,58.7,6.34,85.0,9.67,335.3,61.28,23.16,0.213
Gelatin,Jute,57.840800195076795,137665.5821954129,14.4815912942162,4.694417963313005,44.49965461696543,1.455,82.27,8.18,123.74,12.97,193.3,97.6,46.99,0.587
Collagen,Nanocellulose,31.048099082207646,122572.07906127765,8.631415580473295,7.0814514114686276,27.74821642857093,1.429,106.08,6.11,140.6,8.68,319.6,66.0,28.35,0.215
Silk,Sisal,18.905619485754716,140606.48324297246,9.342608070843895,7.244343282093156,38.76160135518033,1.364,61.64,4.94,81.59,7.54,334.4,63.22,25.09,0.237
PLGA,Hemp,24.309193130878104,281758.36545956734,8.42489280294069,5.807235047199993,34.15015374581861,1.344,98.08,6.25,129.98,11.36,377.2,58.27,26.5,0.157
PHA,Sugarcane Bagasse,53.67962656553956,108457.2205352055,15.640869187652036,5.853665267813065,46.78513169637654,1.412,49.79,7.66,79.83,12.31,178.7,98.0,46.47,0.64
PLGA,Bamboo,57.51856713221527,248235.9696468191,12.719510990808994,7.015910585881615,37.71664674633176,1.464,85.89,9.06,127.07,15.04,280.1,72.1,46.04,0.31
HA,Wood Flour,57.25592034773766,318198.58719388803,9.750426387892457,8.282659053719453,45.67012755065854,1.202,88.76,9.29,130.73,16.46,308.2,67.95,42.94,0.281
PCL,Hemp,43.44183155827142,142137.26113105987,15.265735861782508,6.078837705031366,48.59949049121817,1.23,88.48,6.77,127.66,10.69,214.5,86.69,44.68,0.465
PLLA,Coir,33.02810388535369,39443.86063836813,14.788497690647397,6.474361541876511,23.81072393685033,1.352,29.47,5.23,49.06,7.79,259.8,76.05,39.18,0.38
Alginate,Bamboo,15.0478914199038,37873.92931999683,1.5832287033533403,7.2931038831971025,36.65577342575409,1.442,45.94,4.4,65.89,4.88,337.6,63.59,14.84,0.233
PHBV,Bamboo,11.77715566387555,74640.92427209739,9.401519416314054,5.869283821925714,46.519273613654015,1.327,38.12,3.85,50.7,5.14,279.2,73.25,23.28,0.285
PGA,Wood Flour,8.287163420274043,65214.34979157298,2.197060808198919,7.975433283023865,46.16221095926021,1.552,45.29,3.88,56.98,4.59,326.9,62.49,12.33,0.222
Silk,Jute,5.974320022993309,269387.2799588586,6.568576946686807,7.8847262034479275,25.877279563048535,1.317,74.41,4.85,94.77,8.31,447.6,48.92,17.59,0.108
Chitosan,Wood Flour,53.29641971581251,124352.22941035924,14.763316167131434,7.1971319303989025,34.441009835201356,1.503,53.78,7.75,84.89,11.81,238.6,82.21,47.03,0.378
Alginate,Banana Fiber,49.49974736918394,238803.12755221897,17.076863809780853,6.647694397633908,26.692895604629236,1.527,80.12,8.05,117.08,13.52,295.6,70.05,47.49,0.256
PCL,Sisal,36.23017592752589,43585.73943211639,5.4940999012946365,8.434083705188316,46.90453012375406,1.262,64.68,5.66,94.06,8.59,242.9,78.25,28.62,0.362
PBS,Kenaf,59.92977899957427,124636.88834500562,1.853514955775203,7.309522079596583,20.096880289797813,1.47,102.34,8.76,145.65,12.99,323.6,65.09,32.7,0.255
Alginate,Bamboo,57.41786397109026,104926.79509672975,8.138549672274547,7.072906418182756,26.55199926529281,1.572,70.02,8.47,107.29,11.94,261.4,76.14,40.69,0.399
PCL,Coir,41.030993389308854,118601.7633127561,7.029460838217335,8.00727176128917,32.27101943390004,1.257,54.58,6.65,84.22,10.19,297.7,68.34,32.0,0.275
PGA,Rice Husk,30.55160118721394,91029.68612281582,12.669942015025876,6.719962696557046,26.634097631375404,1.627,40.11,6.13,58.67,8.03,284.8,69.82,32.96,0.269
PLLA,Bamboo,13.369389386222128,227733.12675274233,9.668451595398643,5.471694227307388,49.207439764623544,1.326,62.71,4.79,80.65,8.53,324.5,63.59,23.41,0.229
Cellulose,Wood Flour,33.35765928898938,242055.31829013338,8.080979847280378,5.051089132188868,27.320797835015107,1.551,73.64,7.17,103.39,11.0,355.8,58.04,30.2,0.18
PCL,Flax,13.675902008704,77508.9569546433,5.287667362162744,6.3841285906613905,30.869448133548744,1.164,53.68,3.78,68.87,6.22,334.6,60.51,21.93,0.219
PGA,Bamboo,26.914821733540396,267166.7150767225,15.169926576630985,6.5626166241945985,25.22214942413167,1.595,71.62,6.6,98.58,10.89,354.4,60.51,34.47,0.195
PGA,Bamboo,56.8456459638013,110014.55240276126,5.598423232302794,7.810776948044586,47.800082259124274,1.702,76.04,8.88,113.87,11.68,236.9,82.62,35.28,0.407
PLLA,Banana Fiber,23.808844413460058,120535.20079986093,2.4031271542183874,5.057898031135403,32.33829522878227,1.34,60.7,5.68,85.8,7.71,329.6,63.37,21.01,0.241
PLGA,Coir,13.40330005039069,295218.6684299592,10.81607338965618,7.22492089591962,27.85544123883629,1.347,69.95,5.15,92.9,9.51,414.3,53.03,25.05,0.168
Cellulose,Banana Fiber,37.03181323299181,318373.09288678144,6.736254312462217,5.716507739297446,27.383567211714954,1.617,102.51,8.38,140.95,12.48,395.5,54.11,30.86,0.162
Alginate,Coir,38.130029577010966,293922.02030989545,13.255179767756887,8.256120979290554,37.56847995093798,1.516,76.05,7.66,108.54,12.81,324.9,64.92,36.39,0.253
HA,Bamboo,15.65923333573537,77284.10251229732,2.834382529026284,6.381685400487758,49.32936066691333,1.088,46.38,3.78,60.68,6.23,305.7,64.59,18.28,0.272
PLA,Flax,15.812262317007812,349765.6432308863,17.4440748130163,6.989592878497447,49.225162647897534,1.298,88.01,5.64,114.9,10.66,348.0,61.94,33.61,0.21
PLA,Kenaf,59.425238522865484,245089.73273035785,4.58315725745636,7.10043275989192,49.450423004283095,1.381,120.59,9.47,171.26,15.08,279.9,72.61,37.24,0.286
HA,Nanocellulose,18.38045900742166,193413.9588930253,7.391438805557074,4.864020300825181,31.599295048693413,1.088,89.88,4.76,117.11,8.93,347.7,60.77,25.4,0.181
PBS,Flax,51.100561913097124,335549.2504810994,9.435756840854252,7.908780249882755,47.432575410905564,1.416,150.39,9.29,195.0,15.76,314.6,66.62,39.51,0.261
Chitosan,Flax,30.867810405028873,291561.72653650993,16.186938895603273,5.156945679693508,33.33171596259062,1.415,103.43,6.76,138.75,11.7,323.2,64.32,38.46,0.257
Gelatin,Flax,28.92440814020004,251357.77268119575,13.421924629985243,6.089676507829388,35.317010320370095,1.331,96.36,6.52,130.46,11.22,331.8,64.4,35.1,0.228
Chitosan,Sugarcane Bagasse,21.222932889006383,298287.1195142826,3.889669667456452,7.190254746425916,35.59699974832561,1.41,85.09,6.37,113.48,10.87,419.8,56.41,20.29,0.174
Gelatin,Kenaf,47.560418829078195,153349.30664893636,8.737124811622397,4.720879604434719,21.90775760191867,1.438,88.52,7.7,127.4,11.61,296.5,70.0,37.39,0.29
HA,Jute,53.43634831428552,249020.30254086832,10.458045772375957,6.821695396740207,25.312034898561375,1.211,102.18,8.54,145.83,14.43,335.7,62.29,43.97,0.233
PLA,Jute,19.362010385749414,90985.60599352577,13.085074450620555,6.139664529400269,46.58281585309547,1.278,45.38,4.13,62.08,7.12,255.7,76.29,30.72,0.328
PHBV,Flax,10.23031681420127,346160.2032854727,10.934936471356112,4.755410425058943,46.890694036417415,1.312,88.37,5.34,110.08,9.87,382.6,56.97,24.82,0.161
PLA,Nanocellulose,12.530575408708543,218474.1440298891,9.046025630198171,7.405564484208197,26.059803936283288,1.303,82.79,4.72,110.04,8.19,404.4,54.17,21.84,0.122
Chitosan,Banana Fiber,48.60419441214343,290555.9191792984,14.131536218861502,6.5053335704571245,29.079129118734354,1.504,95.17,8.63,133.43,14.4,323.6,65.92,43.51,0.235
Silk,Wood Flour,28.97048012257942,160348.7617699309,7.737950869864788,5.713760696374468,44.89426968135189,1.405,59.41,5.98,82.69,9.31,289.3,69.44,29.56,0.283
HA,Hemp,12.25530621258976,272748.4221680579,17.7883496810337,4.837311185691757,26.12504295645519,1.083,63.07,4.41,83.31,9.38,371.5,60.17,35.84,0.162
PBS,Jute,23.71585135307935,153963.16783019537,17.138411385644226,6.689896821874051,46.42473871406169,1.336,53.49,5.02,75.56,8.84,262.8,75.96,37.66,0.337
Chitosan,Rice Husk,33.282951556917915,218801.62782738652,13.171776675871621,5.723850706967438,44.69573150967952,1.461,56.24,6.7,85.63,10.62,276.6,72.63,34.66,0.317
PHBV,Coir,51.86284261147545,279003.1410196199,16.063096749329482,8.286736925593189,44.22650672830957,1.432,71.79,8.53,108.28,14.55,262.6,74.39,48.0,0.348
Alginate,Kenaf,40.29587898238462,67271.65225479635,7.987396015161035,6.866064722681394,46.752375772163944,1.5,69.83,6.31,102.18,8.78,233.8,82.28,34.1,0.415
Gelatin,Kenaf,14.68180405940004,144171.47243828746,11.09425864976664,5.640260433410138,46.607621567840056,1.312,53.54,4.47,68.56,7.38,293.1,68.49,26.87,0.277
PLA,Hemp,13.728649179708505,204379.82367235102,5.9988102065102815,6.6144721987557915,47.516237129388024,1.284,75.16,4.81,98.0,7.94,358.2,61.15,22.21,0.221
PBS,Jute,27.678381859832736,136879.26594821416,16.113048505795867,6.657981555914067,46.38626657514359,1.349,57.03,5.18,81.93,8.85,249.7,77.17,35.73,0.376
PLLA,Nanocellulose,9.135606623596601,128933.51512181081,9.271913130217023,7.407046414741547,38.20766946139386,1.316,60.08,3.93,75.59,6.18,330.9,63.89,22.18,0.201
Cellulose,Nanocellulose,46.55674574061302,120132.5086664679,10.34636959601455,8.108809292667264,24.731754912959858,1.663,141.73,7.44,190.31,10.64,287.3,68.1,36.54,0.249
Silk,Coir,27.079960116707465,102893.3829789957,15.765363166014438,8.350374486207189,38.274217286417226,1.408,37.04,5.48,55.53,8.12,249.1,79.39,36.32,0.364
PGA,Flax,23.866307502976465,301649.4600178018,14.655095380669,7.371563081022547,48.266349843248065,1.605,97.5,6.79,127.39,10.92,332.5,61.75,33.23,0.211
PHBV,Wood Flour,33.000958281528966,325580.52140818955,6.8087627728058795,6.683652963582192,49.03025010810565,1.353,87.24,7.35,119.65,13.32,364.9,57.35,28.62,0.203
Chitosan,Jute,43.99262420695663,254054.22341002498,2.94255545870673,5.399728345891553,41.853906926148206,1.494,106.53,8.32,146.95,13.2,331.5,64.23,28.41,0.258
Gelatin,Nanocellulose,36.31408194711787,39599.84408482455,4.174537833215512,6.112117666633592,40.815064846192385,1.383,111.55,5.98,150.16,7.98,254.5,78.15,25.29,0.367
PLLA,Hemp,49.13215299470929,281594.62244128063,7.095081578454331,6.455155963559502,48.153051188363605,1.418,129.25,8.76,179.95,13.64,305.5,66.08,36.53,0.269
PBS,Coir,39.61494101285646,200220.7491569169,6.537298692220801,5.013484612388645,28.738317590608165,1.362,68.23,7.36,98.71,11.68,328.9,62.96,33.27,0.216
PHA,Bamboo,48.33836470745451,272595.228122754,2.1321240627558504,5.525615225949423,24.529445711376784,1.397,100.49,8.93,141.81,14.3,377.3,57.23,31.12,0.157
PCL,Coir,43.32302504605712,169948.2795721055,8.62907480843024,8.437810425126752,28.700022396524542,1.258,61.51,6.99,92.17,11.67,308.6,65.18,35.71,0.243
PLGA,Sugarcane Bagasse,15.621756214505508,43210.21276432635,3.2465305583546447,7.5267602077250295,48.468455868877726,1.367,40.46,4.09,56.98,5.09,302.4,65.95,17.14,0.238
PLA,Nanocellulose,7.8794947602189325,248158.39548057536,5.144680371349028,6.428026811872931,26.369227193270774,1.282,81.23,4.64,102.72,7.86,427.2,53.89,17.35,0.153
Starch,Bamboo,54.68682402768599,172121.1176091925,14.493472427461068,5.4041302589743285,26.74213730900849,1.608,69.67,8.3,103.38,12.78,257.3,76.43,46.39,0.377
PLGA,Rice Husk,57.01108909601463,309693.9185744789,9.66551252834434,6.7937906563298975,25.78847294064482,1.45,83.63,9.66,120.34,16.3,345.4,60.59,44.2,0.179
PHBV,Sisal,44.98127631473097,266204.13978285674,7.653725421141615,5.427500678281989,34.543990213080036,1.412,110.89,8.03,153.45,12.53,324.5,65.32,36.2,0.206
PCL,Coir,44.831320248277194,145059.759288899,4.5596830153538175,5.272435063288514,43.8916532750235,1.271,62.27,7.35,94.84,11.13,266.3,76.76,30.8,0.337
PHA,Hemp,19.858089427176026,261706.22713082196,15.793621755722699,4.875025527461954,31.455563918001182,1.316,75.49,5.37,98.58,9.81,329.6,63.61,34.36,0.236
PCL,Hemp,34.834293988500804,188466.75182384986,16.410881408938124,5.88341215055223,23.00362947752436,1.249,83.1,6.12,114.69,10.95,305.8,64.82,42.2,0.229
PBS,Sugarcane Bagasse,59.57318150375345,93822.06472305444,10.058187283715235,6.666892752587287,42.20606370277914,1.441,58.59,8.27,96.49,12.25,212.3,88.01,43.48,0.491
PCL,Wood Flour,52.08789789385107,164363.62222087098,16.701032834609123,5.137310471758106,38.294879506845085,1.267,52.86,7.42,82.96,12.27,218.8,85.23,48.0,0.448
PGA,Flax,21.741689390359817,101219.96624276669,9.169017881716467,5.301741913572703,34.374499920046254,1.575,68.4,5.18,94.28,6.96,293.2,69.86,25.94,0.297
Cellulose,Coir,21.55752261338397,31592.486380280676,3.269500814408559,6.064556913317286,48.92296088233309,1.558,43.91,4.87,63.24,5.64,266.9,73.94,20.22,0.322
PHBV,Nanocellulose,31.59675101314325,108974.6475485267,1.7811530048740365,6.458126555884123,34.112731706678225,1.381,116.15,6.16,153.82,8.8,324.7,63.65,21.93,0.245
Starch,Sisal,27.252926639228146,97046.82429064011,3.618233801202745,7.549132716660772,41.975873342430134,1.531,70.96,5.56,99.86,8.13,308.8,63.8,22.62,0.238
Alginate,Sugarcane Bagasse,25.413417545409605,31387.810779808482,11.773829494826794,6.766512660178586,24.755007985336263,1.48,32.96,4.72,49.31,5.98,281.7,72.44,31.02,0.36
PLGA,Jute,39.48345498433568,280856.1177920697,6.794935750009259,6.970804280736518,32.49607403102112,1.441,100.39,8.3,140.05,13.19,369.7,57.11,31.6,0.158
Starch,Nanocellulose,5.6320858298445655,54635.1802146727,12.19709855395291,7.284841809316209,26.368013805284768,1.429,37.14,3.09,48.8,3.66,328.3,62.45,22.71,0.222
Alginate,Hemp,46.98367998183023,173698.90366044227,9.881606033528259,6.303931737846462,30.44417753361649,1.512,107.57,7.84,151.6,12.25,292.4,70.19,37.48,0.306
PLLA,Rice Husk,45.70291481716817,163722.61622306076,6.994707483721602,5.872533338573897,34.39150601549085,1.406,60.09,7.64,90.21,11.49,291.2,70.25,33.81,0.265
PHA,Nanocellulose,50.66791243270857,88050.59753777392,5.108216691722937,7.701682963509777,25.234901994056525,1.402,149.51,7.51,195.0,10.69,295.2,68.98,34.55,0.29
Collagen,Kenaf,51.27978703187474,339397.9220919619,2.8372217728559543,7.813281668198115,44.09135957295227,1.465,131.05,9.81,180.12,15.65,361.3,59.17,32.21,0.196
Silk,Banana Fiber,36.151983211825765,223194.75357659467,14.40945251276781,5.115928367522514,31.280331511477666,1.407,71.63,6.94,100.59,11.63,298.4,69.89,38.79,0.275
Silk,Hemp,47.90406645928098,290324.1746319475,15.013568989230041,8.313478100065597,46.89761831551199,1.433,121.1,8.27,167.92,14.64,271.7,72.6,44.87,0.32
Alginate,Coir,32.081731901428554,188764.97831518407,10.433938417404185,8.219690943391651,40.239699293638765,1.52,59.8,6.65,84.48,10.04,307.3,69.2,32.8,0.281
Collagen,Rice Husk,57.33414100300653,261299.8135593322,4.09206210144402,7.983511251042852,25.298177823394823,1.479,82.95,9.59,122.78,15.06,356.6,59.87,35.62,0.197
PBS,Kenaf,15.48841913830891,340329.34665976255,5.848229260753215,6.1906336747557855,39.259141120012316,1.322,91.51,6.16,118.97,10.53,411.4,53.84,19.7,0.171
Starch,Bamboo,55.35894006406446,141489.73241699248,17.259896517611388,7.868713642202824,20.69742903539436,1.619,65.28,8.14,103.46,12.17,256.1,78.11,48.0,0.347
Collagen,Sisal,19.219169869724773,191364.43286718254,5.228023097577051,7.012234236114426,44.22130639892573,1.37,75.48,5.38,100.85,8.19,350.7,60.24,21.71,0.208
PLA,Hemp,10.649785552776862,194651.80758144212,2.437279208379935,5.321578957266962,49.22672797507315,1.304,74.06,4.57,94.6,7.9,347.8,62.94,14.98,0.217
PLLA,Coir,29.150744607383206,347438.34122372436,10.575816286556407,7.599532078211697,40.332724417222934,1.357,85.97,7.03,117.07,12.86,379.7,58.28,31.11,0.167
PHBV,Kenaf,38.82044833288327,104591.72684550818,5.821580299617448,6.124379980412305,47.79481674340754,1.418,76.22,6.48,107.25,9.36,259.3,76.49,30.21,0.37
Collagen,Kenaf,17.70444302599737,246098.4027478652,17.297675896290066,5.668658282928836,28.84397284320208,1.374,63.5,5.15,82.72,9.01,335.9,62.13,35.26,0.197
Chitosan,Flax,35.56879326293638,74233.49710582155,10.983670257963883,8.013168865157546,32.70766321910318,1.464,82.05,6.2,113.83,8.59,264.4,73.66,34.07,0.292
HA,Kenaf,49.43413463139776,326663.5302573594,17.435943122620966,7.9491090948570635,32.737921861254605,1.213,105.05,8.33,143.2,15.42,311.1,65.67,48.0,0.23
PBS,Sisal,19.13967311920475,218922.2140805435,14.462014391352866,7.957492976895977,23.36088409562365,1.287,68.55,5.15,91.94,9.57,361.6,59.7,32.84,0.203
Silk,Rice Husk,36.91772352528116,305011.68865263043,13.430899292667736,7.938094241588927,43.89329311774934,1.435,72.87,7.57,102.83,13.12,322.9,64.92,37.23,0.268
Chitosan,Sugarcane Bagasse,23.662192790619414,316477.2941886424,15.201015625881059,6.716916377617435,34.85199386883988,1.391,73.79,6.23,100.77,11.46,358.5,58.98,34.05,0.169
PLLA,Rice Husk,34.13726571417641,208275.17187332723,11.480611312296087,6.967681313110004,34.712835974572656,1.36,58.14,6.59,84.13,11.27,314.5,66.76,35.12,0.261
Collagen,Kenaf,41.68054607662332,248242.32679622347,1.6835013375964427,8.295462247968862,40.054063014810595,1.437,108.22,8.1,147.04,12.52,350.5,59.16,25.02,0.174
PLGA,Coir,24.27324144988508,253590.60480925135,7.975668918061532,5.017364531388234,25.129618063128234,1.402,69.33,6.45,92.87,10.26,375.3,60.12,26.32,0.187
Silk,Hemp,59.69655853486737,177353.8635228028,5.113798448507406,7.725045546761057,44.30468315340801,1.548,131.42,9.39,184.85,13.73,271.5,75.64,37.2,0.319
PLA,Coir,36.007635913630246,169148.23913685276,8.666159111020896,6.605070954430987,30.976150740826853,1.366,58.31,6.65,81.27,10.5,321.5,63.43,31.49,0.254
Gelatin,Sugarcane Bagasse,50.34538575011163,89580.23007300572,9.264067148738249,8.413630111840229,22.389228174742296,1.454,55.71,7.3,84.73,10.81,278.6,73.05,38.41,0.331
PLA,Banana Fiber,44.88243726009351,152852.65936038696,3.609212603002142,7.056894983467009,25.70975668924717,1.388,81.08,7.61,114.3,11.26,329.2,65.01,30.23,0.254
HA,Wood Flour,51.90429225366212,347042.22097457753,1.8866205566689838,5.150176758650143,27.585573740587755,1.192,103.72,9.39,149.74,15.97,391.0,56.68,34.17,0.151
PCL,Hemp,14.559052499621236,116355.70467791549,3.7803048402421613,7.761963913916644,25.338362385663174,1.199,62.19,4.16,82.21,6.9,375.7,57.33,17.8,0.185
Gelatin,Bamboo,17.240454035021905,273981.09077635326,15.647547677722713,7.190686257103288,27.266777572786324,1.315,63.24,5.39,84.09,9.68,391.0,57.57,31.8,0.165
PGA,Banana Fiber,31.80761478396596,48991.1904181244,13.971594215062279,5.095711157019201,49.87555788729105,1.622,44.08,5.75,63.16,7.75,192.7,95.93,36.03,0.607
Collagen,Sisal,51.878077206699324,179590.01517045064,14.681732930155901,4.535968645635275,36.13180427768721,1.486,93.61,8.08,131.05,12.78,237.2,81.55,45.3,0.436
PLLA,Banana Fiber,15.86836197649723,48691.24221348659,6.059059219011854,6.674589189462781,38.087792269835795,1.298,41.18,3.9,58.1,5.33,305.8,67.91,21.49,0.216
Silk,Coir,58.40862076590141,182255.97881852745,5.395636635147374,5.4659564433959105,24.980801515707796,1.546,76.87,9.08,114.0,13.54,304.3,66.86,37.38,0.26
PGA,Flax,12.018126957332777,38816.78745900061,2.116644754395657,7.9689659560796695,21.32061974455899,1.523,55.4,4.21,71.89,4.52,373.4,56.64,15.45,0.191
Cellulose,Rice Husk,14.62928698492794,226254.32687484956,9.292429608865596,5.503719766311409,29.310519718053364,1.52,61.16,5.49,82.87,8.16,379.6,56.27,24.05,0.198
PLLA,Kenaf,14.197858085134149,217682.91199324175,7.809746165031842,7.1514246195998155,43.09445293637481,1.306,69.05,5.07,90.32,8.15,356.8,58.78,23.14,0.214
HA,Hemp,37.230327416904075,285309.8312417137,15.292120655198698,5.880520429036116,36.76345470904198,1.167,101.42,6.96,137.91,13.5,321.6,64.96,42.45,0.228
Alginate,Sugarcane Bagasse,55.46475948781498,216651.58470443106,12.750814715686197,5.901272199728325,20.3234966816679,1.564,73.28,8.93,108.17,14.14,310.6,67.5,44.29,0.241
Collagen,Kenaf,19.031126294154106,326319.7319523434,3.880717925125347,5.2272593494779676,43.66308041237919,1.376,98.49,6.52,130.94,11.06,400.8,56.07,18.9,0.166
PHBV,Bamboo,35.41702694022088,280593.47650379397,17.788059817049934,6.510886896535425,23.119989162741458,1.361,70.24,7.05,96.54,12.3,342.6,63.4,42.75,0.219
PHBV,Wood Flour,14.667488052610341,72450.0865031326,14.215572094528964,6.817086791618284,33.21142732912149,1.339,29.9,3.75,46.64,5.54,293.4,69.35,30.56,0.284
Collagen,Kenaf,39.71252929142892,114951.4202579491,13.383919008780826,6.8240547175831345,49.984208931582685,1.442,71.28,6.66,101.79,10.18,214.0,87.01,39.51,0.473
Gelatin,Coir,11.778548489873145,38393.79128601393,5.074157113017822,7.926440620306374,23.641009520052055,1.305,35.92,3.75,49.59,5.23,347.2,62.23,17.72,0.213
